date,price_usd,price_eur,volume_24h,market_cap
2022-08-17,23336.00000000,,30931623076.00,
2022-08-16,23883.29000000,,27753685646.00,
2022-08-15,24136.97000000,,35123501685.00,
2022-08-14,24319.33000000,,22994133555.00,
2022-08-13,24424.07000000,,22987346289.00,
2022-08-12,24402.82000000,,27265804688.00,
2022-08-11,23957.53000000,,37127036580.00,
2022-08-10,23947.64000000,,32837431722.00,
2022-08-09,23164.32000000,,23555719219.00,
2022-08-08,23809.49000000,,28575544847.00,
2022-08-07,23175.89000000,,15886817043.00,
2022-08-06,22961.28000000,,15978259885.00,
2022-08-05,23289.31000000,,28881249043.00,
2022-08-04,22630.96000000,,25120229769.00,
2022-08-03,22846.51000000,,26288169966.00,
2022-08-02,22978.12000000,,28389250717.00,
2022-08-01,23314.20000000,,25849159141.00,
2022-07-31,23336.90000000,,23553591896.00,
2022-07-30,23656.21000000,,28148218301.00,
2022-07-29,23804.63000000,,35887249746.00,
2022-07-28,23843.89000000,,40212386158.00,
2022-07-27,22930.55000000,,31758955233.00,
2022-07-26,21239.75000000,,28624673855.00,
2022-07-25,21361.70000000,,35574561406.00,
2022-07-24,22609.16000000,,23565495303.00,
2022-07-23,22465.48000000,,24021799169.00,
2022-07-22,22714.98000000,,31421555646.00,
2022-07-21,23164.63000000,,33631012204.00,
2022-07-20,23231.73000000,,42932549127.00,
2022-07-19,23389.43000000,,48765202697.00,
2022-07-18,22485.69000000,,39974475562.00,
2022-07-17,20779.34000000,,22927802083.00,
2022-07-16,21190.32000000,,24302954056.00,
2022-07-15,20836.33000000,,25905575359.00,
2022-07-14,20569.92000000,,31158743333.00,
2022-07-13,20212.07000000,,33042430345.00,
2022-07-12,19323.91000000,,25810220018.00,
2022-07-11,19970.56000000,,24150249025.00,
2022-07-10,20860.45000000,,28688807249.00,
2022-07-09,21592.21000000,,29641127858.00,
2022-07-08,21731.12000000,,49899834488.00,
2022-07-07,21637.59000000,,25814972520.00,
2022-07-06,20548.25000000,,24598943708.00,
2022-07-05,20190.12000000,,26715546990.00,
2022-07-04,20231.26000000,,21594638208.00,
2022-07-03,19297.08000000,,16390821947.00,
2022-07-02,19242.26000000,,18100418740.00,
2022-07-01,19269.37000000,,30767551159.00,
2022-06-30,19784.73000000,,26267239923.00,
2022-06-29,20104.02000000,,23552740328.00,
2022-06-28,20280.63000000,,21381535161.00,
2022-06-27,20735.48000000,,20965695707.00,
2022-06-26,21027.29000000,,18027170497.00,
2022-06-25,21502.34000000,,18372538715.00,
2022-06-24,21231.66000000,,24957784918.00,
2022-06-23,21085.88000000,,26188097173.00,
2022-06-22,19987.03000000,,28574793478.00,
2022-06-21,20710.60000000,,28970212744.00,
2022-06-20,20599.54000000,,30818458597.00,
2022-06-19,20553.27000000,,35329942625.00,
2022-06-18,19017.64000000,,42009436760.00,
2022-06-17,20471.48000000,,27132421514.00,
2022-06-16,20381.65000000,,31183975654.00,
2022-06-15,22572.84000000,,54912007015.00,
2022-06-14,22206.79000000,,50913575242.00,
2022-06-13,22487.39000000,,68204556440.00,
2022-06-12,26762.65000000,,34163220274.00,
2022-06-11,28360.81000000,,27246574439.00,
2022-06-10,29083.80000000,,29867476527.00,
2022-06-09,30112.00000000,,21692004719.00,
2022-06-08,30214.36000000,,30242059107.00,
2022-06-07,31155.48000000,,40770974039.00,
2022-06-06,31370.67000000,,31947336829.00,
2022-06-05,29906.66000000,,17264085441.00,
2022-06-04,29832.91000000,,16588370958.00,
2022-06-03,29704.39000000,,26175547452.00,
2022-06-02,30467.49000000,,29083562061.00,
2022-06-01,29799.08000000,,41135817341.00,
2022-05-31,31792.31000000,,33538210634.00,
2022-05-30,31726.39000000,,39277993274.00,
2022-05-29,29445.96000000,,18093886409.00,
2022-05-28,28814.90000000,,35519577634.00,
2022-05-27,28627.57000000,,36582005748.00,
2022-05-26,29267.22000000,,36774325352.00,
2022-05-25,29562.36000000,,27525063551.00,
2022-05-24,29655.59000000,,26616506245.00,
2022-05-23,29098.91000000,,31483454557.00,
2022-05-22,30323.72000000,,21631532270.00,
2022-05-21,29432.23000000,,17274840442.00,
2022-05-20,29200.74000000,,30749382605.00,
2022-05-19,30314.33000000,,33773447707.00,
2022-05-18,28720.27000000,,31285268319.00,
2022-05-17,30425.86000000,,29101473475.00,
2022-05-16,29862.92000000,,32613897286.00,
2022-05-15,31305.11000000,,25835372065.00,
2022-05-14,30101.27000000,,28579868620.00,
2022-05-13,29283.10000000,,42841124537.00,
2022-05-12,29047.75000000,,66989173272.00,
2022-05-11,28936.36000000,,70388855818.00,
2022-05-10,31022.91000000,,59811038817.00,
2022-05-09,30296.95000000,,63355494961.00,
2022-05-08,34059.27000000,,36763041910.00,
2022-05-07,35501.95000000,,24375896406.00,
2022-05-06,36040.92000000,,37795577489.00,
2022-05-05,36575.14000000,,43106256317.00,
2022-05-04,39698.37000000,,36754404490.00,
2022-05-03,37750.45000000,,27326943244.00,
2022-05-02,38529.33000000,,32922642426.00,
2022-05-01,38469.09000000,,27002760110.00,
2022-04-30,37714.88000000,,23895713731.00,
2022-04-29,38609.82000000,,30882994649.00,
2022-04-28,39773.83000000,,33903704907.00,
2022-04-27,39241.12000000,,30981015184.00,
2022-04-26,38117.46000000,,34569088416.00,
2022-04-25,40458.31000000,,35445730570.00,
2022-04-24,39469.29000000,,17964398167.00,
2022-04-23,39486.73000000,,16138021249.00,
2022-04-22,39740.32000000,,28011716745.00,
2022-04-21,40527.36000000,,35372786395.00,
2022-04-20,41374.38000000,,27819532341.00,
2022-04-19,41502.75000000,,25303206547.00,
2022-04-18,40826.21000000,,33705182072.00,
2022-04-17,39716.95000000,,19087633042.00,
2022-04-16,40424.48000000,,16833150693.00,
2022-04-15,40553.46000000,,21756855753.00,
2022-04-14,39935.52000000,,24342001973.00,
2022-04-13,41166.73000000,,27691105228.00,
2022-04-12,40127.18000000,,30991500854.00,
2022-04-11,39521.90000000,,33949912166.00,
2022-04-10,42207.67000000,,17654475582.00,
2022-04-09,42782.14000000,,16050772496.00,
2022-04-08,42287.66000000,,27215995394.00,
2022-04-07,43503.85000000,,26101973106.00,
2022-04-06,43206.74000000,,39393395788.00,
2022-04-05,45555.99000000,,29640604055.00,
2022-04-04,46622.68000000,,32499785455.00,
2022-04-03,46453.57000000,,25414397610.00,
2022-04-02,45868.95000000,,29336594194.00,
2022-04-01,46281.64000000,,38162644287.00,
2022-03-31,45538.68000000,,33327427106.00,
2022-03-30,47062.66000000,,29333883962.00,
2022-03-29,47465.73000000,,31397059069.00,
2022-03-28,47128.00000000,,36362175703.00,
2022-03-27,46820.49000000,,28160889722.00,
2022-03-26,44500.83000000,,16950455995.00,
2022-03-25,44348.73000000,,30574413034.00,
2022-03-24,43960.93000000,,31042992291.00,
2022-03-23,42892.96000000,,25242943069.00,
2022-03-22,42358.81000000,,32004652376.00,
2022-03-21,41078.00000000,,24615543271.00,
2022-03-20,41247.82000000,,20127946682.00,
2022-03-19,42190.65000000,,19664853187.00,
2022-03-18,41801.16000000,,34421564942.00,
2022-03-17,40951.38000000,,22009601093.00,
2022-03-16,41143.93000000,,39616916192.00,
2022-03-15,39338.79000000,,23934000868.00,
2022-03-14,39666.75000000,,24322159070.00,
2022-03-13,37849.66000000,,17300745310.00,
2022-03-12,38904.01000000,,14616450657.00,
2022-03-11,38794.97000000,,26364890465.00,
2022-03-10,39437.46000000,,31078064711.00,
2022-03-09,41982.93000000,,32284121034.00,
2022-03-08,38737.27000000,,25776583476.00,
2022-03-07,38062.04000000,,28546143503.00,
2022-03-06,38419.98000000,,19745229902.00,
2022-03-05,39400.59000000,,16975917450.00,
2022-03-04,39137.61000000,,28516271427.00,
2022-03-03,42451.79000000,,24967782593.00,
2022-03-02,43924.12000000,,29183112630.00,
2022-03-01,44354.64000000,,32479047645.00,
2022-02-28,43193.23000000,,35690014104.00,
2022-02-27,37709.79000000,,23450127612.00,
2022-02-26,39105.15000000,,17467554129.00,
2022-02-25,39214.22000000,,26545599159.00,
2022-02-24,38332.61000000,,46383802093.00,
2022-02-23,37296.57000000,,21849073843.00,
2022-02-22,38286.03000000,,25493150450.00,
2022-02-21,37075.28000000,,29280402798.00,
2022-02-20,38431.38000000,,18340576452.00,
2022-02-19,40122.16000000,,13736557863.00,
2022-02-18,40030.98000000,,23310007704.00,
2022-02-17,40538.01000000,,26246662813.00,
2022-02-16,43961.86000000,,19792547657.00,
2022-02-15,44575.20000000,,22721659051.00,
2022-02-14,42586.92000000,,20827783012.00,
2022-02-13,42197.52000000,,14741589015.00,
2022-02-12,42244.47000000,,18152390304.00,
2022-02-11,42407.94000000,,26954925781.00,
2022-02-10,43565.11000000,,32142048537.00,
2022-02-09,44338.80000000,,23245887300.00,
2022-02-08,44118.45000000,,33079398868.00,
2022-02-07,43840.29000000,,28641855926.00,
2022-02-06,42412.43000000,,16142097334.00,
2022-02-05,41441.16000000,,19652846215.00,
2022-02-04,41500.88000000,,29412210792.00,
2022-02-03,37154.60000000,,18591534769.00,
2022-02-02,36952.98000000,,19155189416.00,
2022-02-01,38743.27000000,,20288500328.00,
2022-01-31,38483.13000000,,20734730465.00,
2022-01-30,37917.60000000,,14643548444.00,
2022-01-29,38138.18000000,,17194183075.00,
2022-01-28,37784.33000000,,22238830523.00,
2022-01-27,37138.23000000,,25041426629.00,
2022-01-26,36852.12000000,,31324598034.00,
2022-01-25,36954.00000000,,26428189594.00,
2022-01-24,36654.33000000,,41856658597.00,
2022-01-23,36276.80000000,,26017975951.00,
2022-01-22,35030.25000000,,39714385405.00,
2022-01-21,36457.32000000,,43011992031.00,
2022-01-20,40680.42000000,,20382033940.00,
2022-01-19,41744.33000000,,23091543258.00,
2022-01-18,42375.63000000,,22417209227.00,
2022-01-17,42250.55000000,,21690904261.00,
2022-01-16,43113.88000000,,17902097845.00,
2022-01-15,43177.40000000,,18371348298.00,
2022-01-14,43099.70000000,,23577403399.00,
2022-01-13,42591.57000000,,47691135082.00,
2022-01-12,43949.10000000,,33499938689.00,
2022-01-11,42735.86000000,,26327648900.00,
2022-01-10,41821.26000000,,32104232331.00,
2022-01-09,41911.60000000,,21294384372.00,
2022-01-08,41733.94000000,,28066355845.00,
2022-01-07,41557.90000000,,84196607520.00,
2022-01-06,43160.93000000,,30208048289.00,
2022-01-05,43569.00000000,,36851084859.00,
2022-01-04,45897.57000000,,42494677905.00,
2022-01-03,46458.12000000,,33071628362.00,
2022-01-02,47345.22000000,,27951569547.00,
2022-01-01,47686.81000000,,24582667004.00,
2021-12-31,46306.45000000,,36974172400.00,
2021-12-30,47178.13000000,,26686491018.00,
2021-12-29,46444.71000000,,30049226299.00,
2021-12-28,47588.86000000,,33430376883.00,
2021-12-27,50640.42000000,,24324345758.00,
2021-12-26,50809.52000000,,20964372926.00,
2021-12-25,50429.86000000,,19030650914.00,
2021-12-24,50822.20000000,,24367912228.00,
2021-12-23,50784.54000000,,28223878108.00,
2021-12-22,48628.51000000,,24447979559.00,
2021-12-21,48936.61000000,,27055803928.00,
2021-12-20,46880.28000000,,30961902129.00,
2021-12-19,46707.02000000,,25154053861.00,
2021-12-18,46848.78000000,,26098292690.00,
2021-12-17,46202.14000000,,32902725329.00,
2021-12-16,47665.43000000,,27268150947.00,
2021-12-15,48896.72000000,,36541828520.00,
2021-12-14,46612.63000000,,34638619079.00,
2021-12-13,46737.48000000,,32166727776.00,
2021-12-12,50098.34000000,,21939223599.00,
2021-12-11,49362.51000000,,25775869261.00,
2021-12-10,47243.30000000,,30966005122.00,
2021-12-09,47672.12000000,,29603577251.00,
2021-12-08,50504.80000000,,28479699446.00,
2021-12-07,50700.09000000,,33676814852.00,
2021-12-06,50582.63000000,,37707308001.00,
2021-12-05,49368.85000000,,37198201161.00,
2021-12-04,49200.70000000,,61385677469.00,
2021-12-03,53598.25000000,,39789134215.00,
2021-12-02,56477.82000000,,32379968686.00,
2021-12-01,57229.83000000,,36858195307.00,
2021-11-30,57005.43000000,,36708594618.00,
2021-11-29,57806.57000000,,32370840356.00,
2021-11-28,57248.46000000,,28116886357.00,
2021-11-27,54815.08000000,,30560857714.00,
2021-11-26,53569.77000000,,41810748221.00,
2021-11-25,57274.68000000,,34284016248.00,
2021-11-24,56280.43000000,,36635566789.00,
2021-11-23,57569.07000000,,37485803899.00,
2021-11-22,56289.29000000,,35036121783.00,
2021-11-21,58730.48000000,,26123447605.00,
2021-11-20,59697.20000000,,30624264863.00,
2021-11-19,58119.58000000,,38702407772.00,
2021-11-18,56942.14000000,,41388338699.00,
2021-11-17,60368.01000000,,39178392930.00,
2021-11-16,60161.25000000,,46844335592.00,
2021-11-15,63557.87000000,,30558763548.00,
2021-11-14,65466.84000000,,25122092191.00,
2021-11-13,64469.53000000,,30474228777.00,
2021-11-12,64155.94000000,,36084893887.00,
2021-11-11,64949.96000000,,35880633236.00,
2021-11-10,64995.23000000,,48730828378.00,
2021-11-09,66971.83000000,,42357991721.00,
2021-11-08,67566.83000000,,41125608330.00,
2021-11-07,63326.99000000,,24726754302.00,
2021-11-06,61527.48000000,,29094934221.00,
2021-11-05,61125.68000000,,30605102446.00,
2021-11-04,61452.23000000,,32615846901.00,
2021-11-03,62970.05000000,,36124731509.00,
2021-11-02,63226.40000000,,37746665647.00,
2021-11-01,61004.41000000,,36150572843.00,
2021-10-31,61318.96000000,,32241199927.00,
2021-10-30,61888.83000000,,32157938616.00,
2021-10-29,62227.96000000,,36856881767.00,
2021-10-28,60622.14000000,,45257083247.00,
2021-10-27,58482.39000000,,43657076893.00,
2021-10-26,60363.79000000,,34878965587.00,
2021-10-25,63039.82000000,,31064911614.00,
2021-10-24,60930.84000000,,27316183882.00,
2021-10-23,61393.62000000,,26882546034.00,
2021-10-22,60692.27000000,,38434082775.00,
2021-10-21,62210.17000000,,45908121370.00,
2021-10-20,65992.84000000,,40788955582.00,
2021-10-19,64261.99000000,,40471196346.00,
2021-10-18,62026.08000000,,38055562075.00,
2021-10-17,61553.62000000,,29032367511.00,
2021-10-16,60892.18000000,,34250964237.00,
2021-10-15,61593.95000000,,51780081801.00,
2021-10-14,57321.52000000,,36615791366.00,
2021-10-13,57401.10000000,,41684252783.00,
2021-10-12,56041.06000000,,41083758949.00,
2021-10-11,57484.79000000,,42637331698.00,
2021-10-10,54771.58000000,,39527792364.00,
2021-10-09,54968.22000000,,32491211414.00,
2021-10-08,53967.85000000,,34800873924.00,
2021-10-07,53805.98000000,,36807860413.00,
2021-10-06,55361.45000000,,49034730168.00,
2021-10-05,51514.81000000,,35873904236.00,
2021-10-04,49112.90000000,,33383173002.00,
2021-10-03,48199.95000000,,26638115879.00,
2021-10-02,47711.49000000,,30614346492.00,
2021-10-01,48116.94000000,,42850641582.00,
2021-09-30,43790.89000000,,31141681925.00,
2021-09-29,41564.36000000,,30602359905.00,
2021-09-28,41034.54000000,,30214940550.00,
2021-09-27,42235.73000000,,30980029059.00,
2021-09-26,43208.54000000,,30661222077.00,
2021-09-25,42716.59000000,,31604717236.00,
2021-09-24,42839.75000000,,42839345714.00,
2021-09-23,44895.10000000,,34244064430.00,
2021-09-22,43574.51000000,,38139709246.00,
2021-09-21,40693.68000000,,48701090088.00,
2021-09-20,42843.80000000,,43909845642.00,
2021-09-19,47260.22000000,,26967722648.00,
2021-09-18,48278.36000000,,28575630451.00,
2021-09-17,47267.52000000,,28727713711.00,
2021-09-16,47783.36000000,,31764293754.00,
2021-09-15,48176.35000000,,30484496466.00,
2021-09-14,47092.49000000,,38652152880.00,
2021-09-13,44963.07000000,,40969943253.00,
2021-09-12,46063.27000000,,27881980161.00,
2021-09-11,45201.46000000,,34499835245.00,
2021-09-10,44883.91000000,,39154666597.00,
2021-09-09,46391.42000000,,38672657013.00,
2021-09-08,46091.39000000,,49007762488.00,
2021-09-07,46811.13000000,,65210059683.00,
2021-09-06,52633.54000000,,38884105426.00,
2021-09-05,51753.41000000,,30322676319.00,
2021-09-04,49944.63000000,,37471327794.00,
2021-09-03,50025.38000000,,43206179619.00,
2021-09-02,49327.72000000,,39508070319.00,
2021-09-01,48847.03000000,,39139399125.00,
2021-08-31,47166.69000000,,34730363427.00,
2021-08-30,47054.98000000,,31847007016.00,
2021-08-29,48829.83000000,,25889650240.00,
2021-08-28,48902.40000000,,28568103401.00,
2021-08-27,49058.67000000,,34511076995.00,
2021-08-26,46942.22000000,,32666549568.00,
2021-08-25,48960.79000000,,32646349931.00,
2021-08-24,47706.12000000,,35361168834.00,
2021-08-23,49546.15000000,,34305053719.00,
2021-08-22,49321.65000000,,25370975378.00,
2021-08-21,48905.49000000,,40585205312.00,
2021-08-20,49339.18000000,,34706867452.00,
2021-08-19,46717.58000000,,37204312299.00,
2021-08-18,44801.19000000,,32194123075.00,
2021-08-17,44695.36000000,,33451362600.00,
2021-08-16,46004.48000000,,32776876610.00,
2021-08-15,47047.00000000,,30988958446.00,
2021-08-14,47096.95000000,,31211354442.00,
2021-08-13,47793.32000000,,31744259539.00,
2021-08-12,44428.29000000,,33723620826.00,
2021-08-11,45593.64000000,,34319709073.00,
2021-08-10,45585.03000000,,33546019517.00,
2021-08-09,46365.40000000,,38734079049.00,
2021-08-08,43798.12000000,,36302664750.00,
2021-08-07,44555.80000000,,40030862141.00,
2021-08-06,42816.50000000,,38226483046.00,
2021-08-05,40869.55000000,,35185031017.00,
2021-08-04,39747.50000000,,25372562724.00,
2021-08-03,38152.98000000,,26189830450.00,
2021-08-02,39201.95000000,,25595265436.00,
2021-08-01,39974.89000000,,26688438115.00,
2021-07-31,41626.20000000,,25802845343.00,
2021-07-30,42235.55000000,,33072782960.00,
2021-07-29,40008.42000000,,27167146027.00,
2021-07-28,39995.91000000,,38702404695.00,
2021-07-27,39406.94000000,,35097370560.00,
2021-07-26,37337.54000000,,51022126212.00,
2021-07-25,35350.19000000,,20856685287.00,
2021-07-24,34292.45000000,,21664706865.00,
2021-07-23,33581.55000000,,22552046192.00,
2021-07-22,32313.11000000,,19555230518.00,
2021-07-21,32110.69000000,,28203024559.00,
2021-07-20,29807.35000000,,23148267245.00,
2021-07-19,30817.83000000,,20434789545.00,
2021-07-18,31796.81000000,,18787986667.00,
2021-07-17,31533.07000000,,18895018942.00,
2021-07-16,31421.54000000,,23699476918.00,
2021-07-15,31780.73000000,,21300524237.00,
2021-07-14,32822.35000000,,21376531210.00,
2021-07-13,32702.03000000,,19120856669.00,
2021-07-12,33155.85000000,,24321499537.00,
2021-07-11,34240.19000000,,20108729370.00,
2021-07-10,33520.52000000,,22971873468.00,
2021-07-09,33798.01000000,,27436021028.00,
2021-07-08,32877.37000000,,29910396946.00,
2021-07-07,33855.33000000,,24796027477.00,
2021-07-06,34235.20000000,,26501259870.00,
2021-07-05,33746.00000000,,26721554282.00,
2021-07-04,35287.78000000,,24924307911.00,
2021-07-03,34668.55000000,,24383958643.00,
2021-07-02,33897.05000000,,38728974942.00,
2021-07-01,33572.12000000,,37838957079.00,
2021-06-30,35040.84000000,,34059036099.00,
2021-06-29,35867.78000000,,37901460044.00,
2021-06-28,34434.34000000,,33892523752.00,
2021-06-27,34649.64000000,,35511640894.00,
2021-06-26,32186.28000000,,38585385521.00,
2021-06-25,31637.78000000,,40230904226.00,
2021-06-24,34662.44000000,,33123368116.00,
2021-06-23,33723.03000000,,46317108925.00,
2021-06-22,32505.66000000,,58964353058.00,
2021-06-21,31676.69000000,,52809038594.00,
2021-06-20,35698.30000000,,36664034054.00,
2021-06-19,35615.87000000,,31207279719.00,
2021-06-18,35787.25000000,,36200887275.00,
2021-06-17,38053.50000000,,37096670047.00,
2021-06-16,38347.06000000,,39211635100.00,
2021-06-15,40406.27000000,,46420149185.00,
2021-06-14,40218.48000000,,43148914673.00,
2021-06-13,39097.86000000,,40669112838.00,
2021-06-12,35552.52000000,,37924228550.00,
2021-06-11,37334.40000000,,38699736985.00,
2021-06-10,36702.60000000,,43576032854.00,
2021-06-09,37345.12000000,,53972919008.00,
2021-06-08,33472.63000000,,49902050442.00,
2021-06-07,33560.71000000,,33683936663.00,
2021-06-06,35862.38000000,,28913440585.00,
2021-06-05,35551.96000000,,35959473399.00,
2021-06-04,36894.41000000,,41831090187.00,
2021-06-03,39208.77000000,,35460750427.00,
2021-06-02,37575.18000000,,33070867190.00,
2021-06-01,36684.93000000,,34639423297.00,
2021-05-31,37332.86000000,,39009847639.00,
2021-05-30,35678.13000000,,31646080921.00,
2021-05-29,34616.07000000,,45231013335.00,
2021-05-28,35697.61000000,,55200191952.00,
2021-05-27,38436.97000000,,43210968721.00,
2021-05-26,39294.20000000,,51346735160.00,
2021-05-25,38402.22000000,,56211915803.00,
2021-05-24,38705.98000000,,67359584098.00,
2021-05-23,34770.58000000,,78469274361.00,
2021-05-22,37536.63000000,,57377273240.00,
2021-05-21,37304.69000000,,82051616861.00,
2021-05-20,40782.74000000,,88281943359.00,
2021-05-19,37002.44000000,,126358098747.00,
2021-05-18,42909.40000000,,56187365084.00,
2021-05-17,43537.51000000,,74903638450.00,
2021-05-16,46456.06000000,,64047871555.00,
2021-05-15,46760.19000000,,59161047474.00,
2021-05-14,49880.54000000,,55737497453.00,
2021-05-13,49716.19000000,,96721152926.00,
2021-05-12,49150.54000000,,75215403907.00,
2021-05-11,56704.57000000,,61308396325.00,
2021-05-10,55859.80000000,,71776546298.00,
2021-05-09,58232.32000000,,65906690347.00,
2021-05-08,58803.78000000,,65382980634.00,
2021-05-07,57356.40000000,,68434023376.00,
2021-05-06,56396.52000000,,69523285106.00,
2021-05-05,57424.01000000,,69241316747.00,
2021-05-04,53333.54000000,,68564706967.00,
2021-05-03,57200.29000000,,51713139031.00,
2021-05-02,56631.08000000,,38177405335.00,
2021-05-01,57828.05000000,,42836427360.00,
2021-04-30,57750.18000000,,52395931985.00,
2021-04-29,53555.11000000,,46088929780.00,
2021-04-28,54824.70000000,,48000572955.00,
2021-04-27,55033.12000000,,49448222757.00,
2021-04-26,54021.75000000,,58284039825.00,
2021-04-25,49004.25000000,,46117114240.00,
2021-04-24,50050.87000000,,49014494781.00,
2021-04-23,51093.65000000,,86668667320.00,
2021-04-22,51762.27000000,,74798630778.00,
2021-04-21,53906.09000000,,54926612466.00,
2021-04-20,56473.03000000,,67849323955.00,
2021-04-19,55724.27000000,,65344865159.00,
2021-04-18,56216.18000000,,97468872758.00,
2021-04-17,60683.82000000,,66138759198.00,
2021-04-16,61572.79000000,,84293007468.00,
2021-04-15,63314.01000000,,60954381579.00,
2021-04-14,63109.70000000,,77451779687.00,
2021-04-13,63503.46000000,,69983454362.00,
2021-04-12,59893.45000000,,51828688519.00,
2021-04-11,60204.96000000,,46280252580.00,
2021-04-10,59793.23000000,,58238470525.00,
2021-04-09,58245.00000000,,46655208546.00,
2021-04-08,58323.95000000,,53053855641.00,
2021-04-07,56048.94000000,,75645303584.00,
2021-04-06,58192.36000000,,66058027988.00,
2021-04-05,59057.88000000,,60706272115.00,
2021-04-04,58758.55000000,,50749662970.00,
2021-04-03,57603.89000000,,59641344484.00,
2021-04-02,59384.31000000,,58727860620.00,
2021-04-01,59095.81000000,,61669163792.00,
2021-03-31,58918.83000000,,65520826225.00,
2021-03-30,58917.69000000,,54414116432.00,
2021-03-29,57750.20000000,,57625587027.00,
2021-03-28,55950.75000000,,47686580918.00,
2021-03-27,55973.51000000,,47266542233.00,
2021-03-26,55137.31000000,,56652197978.00,
2021-03-25,51704.16000000,,67999812841.00,
2021-03-24,52774.27000000,,70567223787.00,
2021-03-23,54738.95000000,,56435023914.00,
2021-03-22,54529.14000000,,56521454974.00,
2021-03-21,57523.42000000,,51943414539.00,
2021-03-20,58313.64000000,,50361731222.00,
2021-03-19,58346.65000000,,49063873786.00,
2021-03-18,57858.92000000,,55746041000.00,
2021-03-17,58870.89000000,,60258313191.00,
2021-03-16,56804.90000000,,59749798599.00,
2021-03-15,55907.20000000,,66419369890.00,
2021-03-14,59302.32000000,,43901225564.00,
2021-03-13,61243.09000000,,60669829814.00,
2021-03-12,57332.09000000,,55689944702.00,
2021-03-11,57805.12000000,,56772343595.00,
2021-03-10,56008.55000000,,57295577614.00,
2021-03-09,54824.12000000,,50912227385.00,
2021-03-08,52246.52000000,,48597428048.00,
2021-03-07,51206.69000000,,43137459378.00,
2021-03-06,48912.38000000,,34363564661.00,
2021-03-05,48927.30000000,,48625928883.00,
2021-03-04,48561.17000000,,52343816680.00,
2021-03-03,50538.24000000,,53220811975.00,
2021-03-02,48378.99000000,,47530897720.00,
2021-03-01,49631.24000000,,53891300112.00,
2021-02-28,45137.77000000,,53443887451.00,
2021-02-27,46188.45000000,,45910946382.00,
2021-02-26,46339.76000000,,350967941479.00,
2021-02-25,47093.85000000,,54506565949.00,
2021-02-24,49705.33000000,,63695521388.00,
2021-02-23,48824.43000000,,106102492824.00,
2021-02-22,54207.32000000,,92052420332.00,
2021-02-21,57539.95000000,,51897585191.00,
2021-02-20,56099.52000000,,68145460026.00,
2021-02-19,55888.13000000,,63495496918.00,
2021-02-18,51679.80000000,,52054723579.00,
2021-02-17,52149.01000000,,80820545404.00,
2021-02-16,49199.87000000,,77049582886.00,
2021-02-15,47945.06000000,,77069903166.00,
2021-02-14,48717.29000000,,71248675228.00,
2021-02-13,47105.52000000,,70250456155.00,
2021-02-12,47504.85000000,,76555041196.00,
2021-02-11,47909.33000000,,81388911810.00,
2021-02-10,44918.18000000,,87301089896.00,
2021-02-09,46481.11000000,,91809846886.00,
2021-02-08,46196.46000000,,101467222687.00,
2021-02-07,38903.44000000,,65500641143.00,
2021-02-06,39266.01000000,,71326033653.00,
2021-02-05,38144.31000000,,58598066402.00,
2021-02-04,36926.07000000,,68838074392.00,
2021-02-03,37472.09000000,,61166818159.00,
2021-02-02,35510.29000000,,63088585433.00,
2021-02-01,33537.18000000,,61400400660.00,
2021-01-31,33114.36000000,,52754542671.00,
2021-01-30,34269.52000000,,65141828798.00,
2021-01-29,34316.39000000,,117894572511.00,
2021-01-28,33466.10000000,,76517157706.00,
2021-01-27,30432.55000000,,62576762015.00,
2021-01-26,32569.85000000,,60255421470.00,
2021-01-25,32366.39000000,,59897054838.00,
2021-01-24,32289.38000000,,48643830599.00,
2021-01-23,32067.64000000,,48354737975.00,
2021-01-22,33005.76000000,,77207272511.00,
2021-01-21,30825.70000000,,75643067688.00,
2021-01-20,35547.75000000,,66834573161.00,
2021-01-19,36069.80000000,,57244195486.00,
2021-01-18,36630.07000000,,49511702429.00,
2021-01-17,35791.28000000,,52359854336.00,
2021-01-16,36178.14000000,,57706187875.00,
2021-01-15,36825.37000000,,67760757881.00,
2021-01-14,39187.33000000,,63615990033.00,
2021-01-13,37316.36000000,,69364315979.00,
2021-01-12,33922.96000000,,74773277909.00,
2021-01-11,35566.66000000,,123320567399.00,
2021-01-10,38356.44000000,,79980747690.00,
2021-01-09,40254.55000000,,61984162837.00,
2021-01-08,40797.61000000,,88107519480.00,
2021-01-07,39371.04000000,,84762141031.00,
2021-01-06,36824.36000000,,75289433811.00,
2021-01-05,33992.43000000,,67547324782.00,
2021-01-04,31971.91000000,,81163475344.00,
2021-01-03,32782.02000000,,78665235202.00,
2021-01-02,32127.27000000,,67865420765.00,
2021-01-01,29374.15000000,,40730301359.00,
2020-12-31,29001.72000000,,46754964848.00,
2020-12-30,28840.95000000,,51287442704.00,
2020-12-29,27362.44000000,,45265946774.00,
2020-12-28,27084.81000000,,49056742893.00,
2020-12-27,26272.29000000,,66479895605.00,
2020-12-26,26437.04000000,,48332647295.00,
2020-12-25,24664.79000000,,42068395846.00,
2020-12-24,23735.95000000,,41080759713.00,
2020-12-23,23241.35000000,,51146161904.00,
2020-12-22,23783.03000000,,44171632681.00,
2020-12-21,22803.08000000,,45852713981.00,
2020-12-20,23477.29000000,,37844228422.00,
2020-12-19,23869.83000000,,38487546580.00,
